Intercept,X1,X2,X3,Y
1.0,0.45659116,-0.6517017,0.22668049,1.0
1.0,-1.8269166,-0.68289864,-1.6206052,0.0
1.0,0.37927836,0.83991843,0.41226292,1.0
1.0,0.21122906,-0.69714653,0.27642137,1.0
1.0,1.0399203,-0.2755318,-0.28908378,1.0
1.0,-0.04895213,0.25705624,-0.1778974,1.0
1.0,0.405094,-0.22264819,0.8740887,1.0
1.0,-1.4604461,-1.4398348,-0.9653364,0.0
1.0,0.89474696,0.47121334,0.7409173,1.0
1.0,2.1797392,1.5944538,2.4231143,1.0
1.0,2.4228225,-0.3984651,-0.29750448,1.0
1.0,-1.5714116,-0.95794266,-1.2399957,0.0
1.0,-0.5882822,-0.37883997,0.6275828,0.0
1.0,0.15186112,0.13336347,0.23674111,0.0
1.0,1.7581474,0.5014438,2.368814,1.0
1.0,-1.0691993,0.029471278,-0.75518155,0.0
1.0,0.74021506,1.6198441,1.104616,1.0
1.0,-0.04520805,-0.5141486,0.7246158,1.0
1.0,-0.52049106,0.41631356,-0.8897564,0.0
1.0,-1.9233333,0.44610137,-0.6697615,0.0
1.0,-0.80584496,-1.414532,-1.0830534,0.0
1.0,-1.1249784,-0.86782527,-1.5878158,0.0
1.0,0.52453107,-0.37527367,0.27177912,1.0
1.0,-0.86704594,1.6033177,0.3117553,1.0
1.0,-1.072871,0.888428,0.20445904,1.0
1.0,0.98329866,-1.1346476,-2.4457293,0.0
1.0,-0.6093554,-1.6249102,0.7096346,0.0
1.0,0.3051877,-0.6784875,0.40899247,1.0
1.0,-0.0522012,0.93746156,1.0816627,1.0
1.0,0.42762664,1.2899216,0.3904933,1.0
1.0,-0.49376523,0.18719876,0.022419736,0.0
1.0,0.81572187,0.593547,-0.45692438,1.0
1.0,-0.9380135,1.0136286,-0.36890924,1.0
1.0,-0.5351391,-0.43033594,-0.48322782,0.0
1.0,-0.48476282,1.1528256,0.31873453,1.0
1.0,0.22170094,0.5024671,0.35006616,1.0
1.0,-0.96700794,0.7756133,0.34357598,1.0
1.0,0.9138563,-0.546046,1.0959313,1.0
1.0,0.2977311,1.0855485,1.28605,1.0
1.0,-1.7779396,0.024280846,-1.6926018,0.0
1.0,0.66532737,0.20616081,-0.13054918,1.0
1.0,0.6382024,-0.030265272,1.0527042,1.0
1.0,-1.1518867,-1.1451283,-0.2001063,0.0
1.0,0.36127642,-0.3095729,0.1318765,1.0
1.0,0.7597107,-0.981735,-0.32338008,1.0
1.0,-1.6520287,-0.47366524,-0.3464692,0.0
1.0,-0.59099054,0.041612297,0.8136702,1.0
1.0,1.2886845,0.23254889,0.2655897,1.0
1.0,-0.58856696,-0.5519556,0.29716218,0.0
1.0,0.8669012,0.38192183,1.0340027,1.0
1.0,-1.6302557,-0.9782313,-0.22833312,0.0
1.0,-0.32397655,-1.654242,0.7711563,0.0
1.0,1.2435856,0.971492,2.4184442,1.0
1.0,-0.030162353,-0.14472419,-0.5437817,0.0
1.0,-1.7740004,0.6710537,-1.8125709,0.0
1.0,-0.68402934,0.2896051,-1.8976616,0.0
1.0,0.15369207,0.15647152,0.31821373,1.0
1.0,-0.7124674,-0.58294785,-0.5709077,0.0
1.0,-0.9045295,-0.74913263,-0.5543798,0.0
1.0,-0.84765464,-0.59865576,-0.451459,0.0
1.0,0.7708639,0.3876297,0.49969655,1.0
1.0,0.45926878,-0.030965388,0.6508978,1.0
1.0,1.5242299,0.8048749,1.7611904,1.0
1.0,1.8255111,0.970015,1.797991,1.0
1.0,-1.115825,1.2667757,0.12500547,1.0
1.0,0.52929914,-0.1457457,1.1088719,1.0
1.0,-0.32076985,0.45084715,0.3768671,1.0
1.0,1.4379859,-0.35303694,0.5129726,1.0
1.0,-0.4473568,1.1695402,0.8627141,1.0
