Intercept,X1,X2,X3,Y
1.0,0.5863795,-0.57245576,-0.17599097,1.0
1.0,-0.03445029,-0.43569484,-0.2657163,0.0
1.0,0.9789295,0.56944484,0.5840345,1.0
1.0,-0.93313444,1.1476808,-0.13933186,0.0
1.0,0.14608218,0.9169347,0.5064198,1.0
1.0,1.0709898,-1.1446507,-0.3586844,0.0
1.0,1.996504,0.20711528,-0.39614883,1.0
1.0,0.3037311,0.051297974,0.5681546,1.0
1.0,1.0129342,-2.1588087,-0.3740063,0.0
1.0,-0.49700525,0.9020023,0.9358576,1.0
1.0,-0.21439676,-1.3256462,0.32343107,0.0
1.0,0.06105551,-0.65416455,0.08646335,1.0
1.0,-0.41139492,0.38623586,-0.17422938,0.0
1.0,1.0271198,1.5361539,-0.21323489,1.0
1.0,0.96761054,-0.2206685,-1.020411,0.0
1.0,-0.3717557,-0.4451803,0.8153651,1.0
1.0,-1.5622407,0.24108873,0.9686755,0.0
1.0,-0.0272833,1.6880381,-0.034644485,1.0
1.0,-0.06485934,0.43734804,-0.97804886,0.0
1.0,0.0294409,1.5973307,1.4197277,1.0
1.0,-0.12042128,-0.74929625,-0.0027312809,0.0
1.0,0.7020778,0.6565404,1.5907365,1.0
1.0,-1.6563772,2.2018013,-0.21383269,1.0
1.0,1.103367,0.43546602,0.3045171,1.0
1.0,-0.16484018,-1.99088,0.90998226,0.0
1.0,-2.5235198,0.9174036,0.81875104,0.0
1.0,0.057590965,0.32734817,0.41902775,1.0
1.0,1.4464947,0.73194855,0.6609324,1.0
1.0,-0.8576827,1.4380472,-0.81182945,0.0
1.0,2.8702934,-1.8129798,0.19385184,1.0
1.0,-0.48925975,-1.1854362,-0.44990206,0.0
1.0,-0.75796866,1.7117186,0.21761246,1.0
1.0,1.7934841,-0.825281,-0.9690426,1.0
1.0,-0.8990253,0.54622865,1.3469154,1.0
1.0,0.8802366,-0.6198044,-0.617299,0.0
1.0,1.2706914,-0.43378428,0.4870141,1.0
1.0,-0.61716413,0.90644735,-0.26022908,0.0
1.0,0.21752124,0.007413103,-1.5680227,0.0
1.0,-1.0232188,0.82009476,-0.8232023,0.0
1.0,0.55120146,1.0441948,-0.4640156,1.0
1.0,-0.7092394,-0.19092529,-0.48181504,0.0
1.0,-0.7029802,-0.5215784,0.4468695,0.0
1.0,-0.04144426,0.55715895,-2.140441,0.0
1.0,0.25910953,-0.643072,-0.9259341,0.0
1.0,1.4339818,0.48650053,0.07674457,1.0
1.0,-0.39366412,-1.2809782,0.04901663,0.0
1.0,2.062874,-0.9120747,0.73091257,1.0
1.0,0.31288424,0.60207045,-0.2692863,1.0
1.0,1.4074112,-1.2160338,0.7143422,1.0
1.0,-0.6946304,0.51935154,-0.852819,0.0
1.0,-1.289051,0.1042674,0.40856344,0.0
1.0,1.7634232,0.11476161,0.5414723,1.0
1.0,-0.24436681,-1.1384572,-1.5799075,0.0
1.0,-1.0759429,-0.6653043,0.08465557,0.0
1.0,-0.839727,0.9855921,0.31478283,1.0
1.0,-1.4175129,0.39250103,0.123931386,0.0
1.0,0.53715825,1.2281296,1.2394394,1.0
1.0,0.14104474,0.6450257,-1.7882526,0.0
1.0,0.1387149,-0.4562452,1.4413546,1.0
1.0,-0.22664002,-0.2682452,-1.3253053,0.0
1.0,-0.5045743,0.5031967,1.2383264,1.0
1.0,0.24764675,0.40040126,1.0333321,1.0
1.0,0.6128072,-0.50527376,0.94559485,1.0
1.0,0.6850918,-0.46908012,-1.5507505,0.0
1.0,-0.16057095,-2.107546,0.814937,0.0
1.0,0.15315978,0.3947389,-0.4174886,1.0
1.0,-0.092957534,-0.45247105,-1.1988305,0.0
1.0,1.5809709,-1.7535182,1.2829008,1.0
1.0,-0.926309,-1.5029027,0.4048373,0.0
1.0,-0.6744657,-0.44471383,1.0740012,0.0
1.0,0.7841974,-0.2351095,0.08380758,1.0
1.0,-1.3167841,0.37654337,0.60917485,1.0
1.0,1.3874617,-0.36816195,-0.8197188,1.0
1.0,-0.12009226,-2.2504964,0.85763806,0.0
1.0,0.9328539,0.6569856,-2.4981062,0.0
1.0,1.482793,0.8628309,0.435487,1.0
1.0,1.057816,1.3634421,1.7445251,1.0
1.0,-0.57690513,0.7898082,0.32670492,1.0
1.0,-0.28814745,-0.5961894,-1.8163756,0.0
1.0,-1.3954697,1.0358306,0.39256534,1.0
1.0,0.16777849,-0.05332828,0.6111836,1.0
1.0,-1.2844106,-0.4877758,-0.11692314,0.0
1.0,-0.013428891,0.93693066,0.735969,1.0
1.0,1.4708564,-1.2664523,0.66937023,1.0
1.0,-1.2238845,0.98177195,-0.1965989,0.0
1.0,1.4178693,0.05118242,0.16951662,1.0
1.0,-0.23670991,1.006185,0.8739728,1.0
1.0,-1.4124292,-0.61721826,0.47003597,0.0
1.0,-0.1845651,-2.1603384,-0.9554096,0.0
1.0,0.44738838,-0.64395744,-0.18313697,0.0
1.0,-1.1866871,-0.8517363,-0.25762364,0.0
1.0,0.63633275,0.93335015,-0.69811445,1.0
1.0,0.5425866,-0.5285463,0.42544657,1.0
1.0,0.23479792,-0.6947381,0.8663918,1.0
1.0,-0.26383835,0.023157883,-1.5665202,0.0
1.0,-0.5212302,-0.18103656,-0.90168023,0.0
1.0,1.5575106,0.74293995,-0.49172783,1.0
1.0,1.5463246,-1.4379107,0.9840101,1.0
1.0,0.6999661,-1.1321511,1.2451472,1.0
1.0,-0.2823732,0.56492054,1.128777,1.0
1.0,-1.4423623,-0.46420226,0.83202255,0.0
1.0,0.32523894,-0.182703,0.08748687,1.0
1.0,-0.12100804,0.4707739,-0.54625374,1.0
1.0,-0.21396503,-2.1249928,-1.9705806,0.0
1.0,0.81496364,-0.21882692,-0.7047177,1.0
1.0,-1.5289767,1.6461658,-0.035103664,1.0
1.0,0.19105811,-0.25842783,0.58011645,1.0
1.0,-1.4681231,0.35492182,0.24937405,0.0
1.0,0.54099804,-1.5188352,-0.3135247,0.0
1.0,0.92239386,0.03990085,-0.5812504,1.0
1.0,1.4373876,0.4903886,0.99187225,1.0
1.0,-0.32862508,1.2314727,1.6551082,1.0
1.0,0.31852978,-1.3451912,-0.6087109,0.0
1.0,-0.84422684,1.1115234,-0.035402276,1.0
1.0,1.7412833,0.33194876,1.0342005,1.0
1.0,-1.312211,0.9011849,-0.33664516,0.0
1.0,-1.0667003,-0.4526874,0.6242581,0.0
1.0,0.5035917,-0.24237096,0.7638006,1.0
1.0,-0.808842,0.5751326,-0.7519677,0.0
1.0,-1.3853678,-0.9951512,-1.1172528,0.0
1.0,0.73527735,0.061021373,0.6979091,1.0
1.0,-0.8941337,1.284802,-0.079137094,1.0
1.0,-0.2097417,1.3122253,1.3852919,1.0
1.0,0.72909576,1.0619465,-0.19144276,1.0
1.0,-0.46200463,0.31780255,0.030515317,0.0
1.0,-2.564391,0.45292842,0.98494947,0.0
1.0,0.30646494,-1.2572509,-0.21016107,0.0
1.0,0.64610964,1.160041,-0.55015486,1.0
1.0,1.482906,-0.6593159,-1.3495218,1.0
1.0,-1.3881491,0.19023137,1.0962062,0.0
1.0,-1.0049474,-0.26866376,-0.72004247,0.0
1.0,-0.63806605,-0.5154868,-0.609352,0.0
1.0,0.63399607,2.1242614,1.5495222,1.0
1.0,0.7316981,0.661935,0.4831766,1.0
1.0,0.93840885,-0.59410983,-0.39064285,1.0
1.0,-0.48925242,-2.466377,1.7205392,0.0
1.0,0.6350608,0.5680639,0.8491573,1.0
1.0,1.2519977,-1.2772985,0.19773479,1.0
1.0,-1.2023441,0.8552736,-0.13650255,0.0
1.0,-0.34664515,1.3228196,1.6620278,1.0
1.0,1.2558342,0.93390614,0.84421647,1.0
1.0,1.4180081,0.4672888,-1.5592327,1.0
