"Intercept","X3","X2","X2_X3","X1","X1_X3","X1_X2","X1_X2_X3"
2.82845000273561e-15,0.0155475145352215,7.99184088418524e-08,0.57060409198305,8.55374917497407e-08,0.0158883186913338,3.97069104100424e-05,0.397920202424081
4.56820222896702e-14,4.87948728600394e-05,3.00339101832153e-07,0.125936113673709,4.79190558566568e-08,0.00500919966923851,1.4599600554377e-05,0.868990943925434
1.93608831212923e-14,5.07428219101581e-06,2.23430329479889e-07,0.0387717465527605,2.74337498196739e-09,0.00140290907710806,5.35263153202195e-06,0.959814691282685
2.34095202666236e-15,0.000382940587924916,0.000802446419300257,0.374463065922476,6.28511999398936e-06,0.0797258635504017,0.00206255569490486,0.542556842704996
5.54214205634156e-15,7.18979739862149e-06,2.102338844146e-07,0.340325614632965,1.57852348965908e-08,0.00457695338341887,9.97065737826854e-07,0.655089019101355
2.39547231616825e-14,0.00146359700723475,6.59875450482586e-07,0.203957561918095,9.21685250155364e-10,0.048273923876187,2.31213850304434e-06,0.74630194426282
7.77254712682879e-15,0.00284802038475904,2.71914039985147e-08,0.437706851756912,2.94659584088427e-08,0.00102269367752749,0.00103186601896289,0.557390511504469
1.55056712385417e-15,0.00040955101776751,3.40908313181759e-07,0.100805125206962,3.35329974701787e-07,0.363669036609148,3.21147870397822e-06,0.535112399449129
3.6535947282478e-14,0.000450413457387064,2.25941683595486e-09,0.172899035198584,7.58411231825895e-08,0.0117792063660187,1.70038538807773e-06,0.814869566492045
2.06690367714152e-14,0.000795281748422814,5.25438539531164e-07,0.217082949343735,2.59297284846907e-07,0.00578657825604473,0.000315303612702729,0.77601910230325
2.47625269815985e-14,2.25060553955815e-05,5.47707635249021e-09,0.0651513100607503,1.32214219662939e-08,0.000234434730727341,1.735803834076e-05,0.934574372416263
1.23570283612012e-15,0.0801782336168329,0.000195995331065107,0.377851427519752,1.11874440631866e-05,0.237971509110954,0.00216361164673087,0.301628035330601
3.37845399627312e-15,0.000135682008071167,9.79598760451984e-07,0.440311003434774,1.80130254946151e-05,0.059689992386633,5.30101959208281e-05,0.499791319350342
8.24319794437073e-15,0.000238410941594386,2.2272333828953e-08,0.442604750417888,1.53827194717861e-09,0.0025931039188173,3.79284907349822e-07,0.554563331626179
3.25457733205837e-15,0.00622716944566554,5.20689308882988e-05,0.391633424910957,4.47809925203317e-05,0.106514078631619,0.00228845345127732,0.493240023637069
2.41486754874523e-14,5.90858282408205e-05,6.21203494072182e-05,0.177935856373367,4.94916960852261e-07,0.0115406707100043,0.00081858274330591,0.809583189078689
9.78799684917378e-15,2.1025660715315e-05,9.22613204665719e-08,0.15030504499894,7.75665627845952e-08,0.00264120022232196,1.08418681443568e-05,0.847021717421985
3.21715854784818e-14,0.000902027790263485,5.08004906956075e-09,0.428902268441782,3.64509965315527e-08,0.00453205785136369,1.97999178226862e-06,0.565661624393731
