Intercept,X1,X2,X3,Y
1.0,-0.88039315,-0.789156,-0.9665881,-8.195551
1.0,2.3969452,1.1844206,2.161716,19.773155
1.0,0.73503166,0.7263029,1.0836627,7.8064404
1.0,0.44147113,0.3147941,-0.67064977,-3.3613338
1.0,-1.0736808,-1.3241739,-1.718856,-15.221928
1.0,1.2772905,1.4527422,1.159051,10.622171
1.0,-1.4623735,-0.42308128,-1.0907631,-9.715497
1.0,-0.12155564,-0.27770698,-0.011298642,-0.72677433
1.0,0.7934715,0.037787437,-0.1064429,1.4824152
1.0,-0.09467683,-0.46737304,-0.41622233,-4.235219
1.0,-1.4267043,-2.2878325,-1.7035396,-19.060902
1.0,0.10273558,-0.20691821,0.5677044,4.317642
1.0,0.3559284,0.9204286,0.26022285,4.854059
1.0,0.5750556,0.39938504,1.1034067,8.611409
1.0,0.7313798,2.101491,0.7001174,12.665961
1.0,-1.1576653,-1.2542301,-1.3256987,-13.3256645
1.0,0.09006605,0.14694968,0.6810663,4.0965714
1.0,-0.60067976,-0.9772215,-1.0701752,-10.106866
1.0,-0.7213652,-0.059304,0.23557365,-0.37900585
1.0,1.887437,0.3742473,1.6036706,12.62232
1.0,-1.1099827,-0.43674225,0.0538612,-2.393526
1.0,-2.0327356,-0.30066705,-0.9517126,-9.592968
1.0,1.37237,0.6286882,0.7958478,8.216332
1.0,2.0798004,1.6512147,2.279874,20.293556
1.0,0.89172196,0.6560219,1.269829,10.627504
1.0,1.1720668,0.9981876,1.259876,10.71434
1.0,1.206521,1.5364498,1.0556479,12.1342945
1.0,1.0929372,0.75988436,0.3925133,6.1459737
1.0,-1.1874583,0.46109766,-0.10496575,-2.5506854
1.0,0.014819389,0.0973264,-0.38489535,-1.8526145
1.0,0.1743564,0.19653872,0.41114718,4.113309
1.0,2.0654855,1.8037289,1.7507653,18.539656
1.0,0.44985968,-0.16038397,0.31702814,2.184111
1.0,0.90659976,1.6157591,0.82477665,9.819631
