Intercept,X1,X2,X3,Y
1.0,-0.983018,1.0923629,-0.34525153,0.5681636
1.0,-1.2222147,-0.105897635,0.3680499,-0.5977129
1.0,0.10042795,0.7007637,-0.5586555,1.1855838
1.0,0.57960016,-0.4867779,0.9255972,2.0032117
1.0,0.04229126,-0.09128512,1.1075783,0.5672773
1.0,0.1230072,0.51390934,0.3340369,2.0166848
1.0,0.11617833,-0.22298983,-1.554412,-1.6381549
1.0,-1.2272518,-0.41684616,-0.5289008,-3.4259906
1.0,0.38383096,0.5085281,-0.34488037,1.6887043
1.0,0.20132878,1.1053882,0.7565743,1.4763334
1.0,-0.6796584,0.2830173,0.7063684,1.8139393
1.0,1.5193493,0.89968395,0.45766962,2.853445
1.0,-1.9815052,-0.61765236,-0.45023313,-4.193778
1.0,1.1008303,1.6319085,0.6220163,4.9102736
1.0,-0.29199988,0.922724,0.34180328,0.49820334
1.0,0.53942484,-0.041994706,0.79557264,1.6967063
1.0,-0.7235955,-0.3766971,-1.5626303,-4.4946103
1.0,-0.2653578,-0.27068233,1.7926614,2.1867232
1.0,0.20810269,-0.9612528,-0.045528606,-1.0093981
1.0,-0.23501989,0.34826073,-0.36255607,0.5607227
1.0,0.18251224,-0.56230533,-0.55785114,-0.19240916
1.0,-0.52640283,-1.3350165,-1.6731565,-5.24631
1.0,-0.6469157,-1.3167102,-0.25491667,-1.8552455
1.0,1.6726373,1.3467114,0.0758155,3.6648498
1.0,2.2503052,0.9549327,1.5303378,3.8731158
1.0,0.90927154,0.17470457,0.043673605,0.66572434
1.0,0.49053797,-0.17051895,0.495296,1.1905618
1.0,-1.7134078,-0.36107773,-0.9830235,-3.2512925
1.0,-0.0222453,-0.6645095,0.10363123,-1.6964204
1.0,-1.2830174,0.25132167,0.23750716,-0.15368176
1.0,-0.26237676,0.6099791,-0.2962049,0.043280244
1.0,-0.49602577,1.59878,-1.1648607,-0.93337536
1.0,-0.18605486,-0.24113926,-0.21240418,-1.39822
1.0,2.1695287,2.2285626,1.2978803,8.134534
1.0,0.39395168,0.5697136,0.41120884,2.0346751
1.0,0.17913066,1.0830687,-0.6449498,1.0471148
1.0,0.8281169,-2.2343175,0.88433874,-1.33635
1.0,-2.099337,-0.33662844,-1.4408813,-6.2261524
1.0,1.2848679,0.17057869,0.7367477,4.2974577
1.0,-0.21792953,-0.024301164,-0.40588915,-1.5001041
1.0,0.2148228,-0.21027151,0.093344115,-0.71303546
1.0,-0.5851378,-0.299431,0.14688855,-1.5493581
1.0,1.2268319,-0.49182948,0.6427696,2.207553
1.0,0.26184037,0.0031912178,2.2132812,4.455336
1.0,-0.045146596,-0.1576113,1.4044572,1.6979469
1.0,-1.6708732,-0.68967843,-0.37082705,-3.9113693
1.0,-1.5797046,1.1330147,0.4831214,1.2374215
1.0,-0.13096963,-0.28040752,-0.9273695,-0.92810464
1.0,-1.204607,-1.4865448,-1.3220285,-6.6677227
1.0,0.3050254,0.5106576,-0.7365026,0.39160857
1.0,-0.39862514,-0.2934472,-0.103523634,-0.44357765
1.0,3.0724866,0.20988524,1.8133919,6.5578213
1.0,0.9055984,-0.7954359,-0.06548042,0.5574478
1.0,-0.628359,-0.78898907,-1.2727791,-5.2820005
1.0,1.8097866,0.6859326,1.595642,4.321753
1.0,0.43259376,-0.80834526,0.3048706,0.5748767
1.0,1.4802605,0.97894955,0.43962362,2.704843
1.0,-0.9408704,-2.3150885,-1.2019594,-7.2067194
1.0,-3.0639067,-0.80403656,0.024191856,-4.96532
1.0,-1.4578333,-1.7228553,-0.2525831,-4.28418
1.0,2.0964828,0.76460266,0.9360899,3.6179433
1.0,-1.3174156,-0.8463757,-0.34717268,-4.2499723
1.0,-0.84028345,0.116318345,1.6465534,1.6623405
1.0,2.0495858,0.40972394,0.6372125,4.361477
1.0,-0.9074706,1.0319935,0.37491378,0.4743345
1.0,1.2908709,2.1503317,1.2235163,6.168933
1.0,-0.6650707,0.45923173,-0.21290642,0.15874979
1.0,-0.49431923,-0.63189083,-0.006521195,-0.5313948
1.0,-1.1909375,0.3301929,0.7365271,-1.0738006
1.0,1.0899425,-0.3051045,-0.012156934,-0.46768057
1.0,0.905693,-0.54098576,0.6122141,-1.0964818
1.0,-0.9245154,-0.5793675,0.08638659,-1.8746738
1.0,-0.7876773,-1.7730365,0.53703105,-2.2375505
1.0,0.61023957,1.2529095,2.7089705,6.7381787
1.0,-0.63198,-0.3851592,0.4699459,-0.029574454
1.0,-0.4465648,1.5011976,2.1086285,6.6260467
1.0,1.4989706,0.5994819,1.6749976,4.196544
1.0,1.4621476,0.7416758,0.7419316,3.578204
1.0,1.5327076,-2.0372796,-0.059483044,-1.5502052
1.0,-0.83977765,-0.8931854,0.7420474,-1.7074802
1.0,0.35365212,-0.5787181,1.3815589,1.0552285
1.0,0.8539826,0.8750577,-0.16553712,3.5692987
1.0,-1.4104344,-1.3178303,-0.75703216,-5.264433
1.0,0.8267631,1.1762227,-0.2660904,1.9059639
1.0,-0.9767823,-0.15983772,-0.4949821,-0.9435142
1.0,0.62307143,-0.043625936,-0.00286901,1.1557881
1.0,0.032450117,0.32265455,0.98557395,3.3744617
1.0,-1.2503767,0.2177518,0.24295503,1.1972582
1.0,-1.7048712,0.7630666,-0.81314,-3.3324342
1.0,-0.1476404,0.76838684,-0.56896573,-0.3048753
1.0,-0.57610863,-1.2329621,-1.1245885,-5.26438
1.0,-0.9322745,-0.32090214,0.8465717,-1.9552653
1.0,0.36638638,-0.4168928,1.4768903,2.5243006
1.0,-0.10684973,0.5233998,-0.08408965,1.4340361
1.0,0.43666297,-0.07556181,0.75775546,2.0643737
1.0,-0.042567443,0.1264196,-1.5069171,-1.6448405
1.0,-1.0953411,-1.5729759,-1.0908011,-4.249831
1.0,1.5525167,-0.28304815,1.1154665,4.2132053
1.0,0.77374536,-0.84794974,-0.6116813,1.0651615
1.0,1.4835764,-1.2769074,1.797282,3.3392432
1.0,0.31995565,1.7295926,1.665483,4.1986084
1.0,1.9707814,0.96497977,3.2262826,6.0505037
1.0,0.39395973,-0.58926445,-0.4444992,0.023204625
1.0,1.8926532,0.40475962,-0.8697686,1.750575
1.0,-1.4738287,-1.0700918,-0.14790136,-3.8415887
1.0,1.2502017,-1.6118668,1.33541,0.8761521
1.0,0.087298535,-1.787689,-0.52571183,-2.7747633
1.0,-0.35937458,0.8831471,-0.36044618,-0.18027392
1.0,-1.4544784,-1.2657242,-0.36205783,-4.2009807
1.0,1.3031769,-0.17210466,0.8147463,2.670514
1.0,-0.39401245,0.0056708455,-0.19179302,-0.2174727
1.0,0.22193444,-0.29719767,-1.4136236,-1.3604851
1.0,-0.05102132,0.067968816,1.1936852,1.6572682
1.0,1.1859436,-0.13143277,0.06760436,2.6375074
1.0,-1.8638285,0.32510853,-0.3119886,-4.394832
1.0,-1.2732409,-1.2987745,1.7427785,-0.66417813
1.0,0.63220435,0.66544086,0.8948659,2.7527492
1.0,-0.78742737,-0.6405498,-1.3782789,-5.58235
1.0,0.51518846,0.19182205,0.8480398,2.9531877
1.0,0.9375429,0.46034577,-0.4327811,1.8741145
1.0,0.29334673,-0.61967784,-2.4543302,-5.4128585
1.0,0.43994942,-0.43082964,-0.2707584,0.67808837
1.0,0.48354334,-0.29245058,0.39545608,1.7865496
1.0,0.09024414,-0.52457035,1.1768997,2.0665896
1.0,-0.52461946,-0.24415945,-0.53169245,-1.1428576
1.0,-1.807566,-0.33186668,1.697579,-0.42368758
1.0,-1.0051501,-0.050438166,0.5535041,-2.2059276
1.0,-0.050680324,1.3397758,0.049942583,1.0905635
1.0,-0.2911694,-0.2471022,0.8148526,2.444672
1.0,-0.31603017,0.39707142,0.5267079,-0.16116112
1.0,-0.3511172,0.5290851,0.8556237,-0.41897452
1.0,0.029183123,0.75633544,0.42509994,2.5170274
1.0,1.2498857,0.91449714,0.10110968,1.6394403
1.0,-1.0852672,-1.2336437,0.65238196,-1.14511
1.0,1.1869271,1.3427807,0.24541202,2.8416886
1.0,1.0165769,0.5991109,1.6225218,3.6378527
1.0,-1.5399398,-0.041369796,0.150971,-2.6159136
1.0,-0.34174764,0.4616629,0.60291874,1.6550615
1.0,-1.4604928,-1.7975998,-0.46246246,-4.089139
1.0,0.3993659,0.20125732,0.77576995,1.4217536
1.0,1.0637212,-0.24275315,1.0524737,1.8515093
1.0,0.044796735,-0.55427676,0.530021,2.0017953
1.0,0.066465855,0.8280929,-0.060496807,0.36709118
1.0,0.1454388,-0.017534632,-0.37489107,-1.9854007
1.0,0.24031264,-0.90231377,0.1346435,-0.065722406
1.0,-0.4022448,-0.83610994,0.018699437,-0.1917727
1.0,-1.1723928,0.11969307,0.07873914,-1.8929192
1.0,-0.8572849,-1.7161438,-1.0037682,-5.032068
1.0,0.10714728,-0.19206183,1.0450233,0.07489014
1.0,-0.9098455,-1.3201777,0.024384856,-3.6846476
1.0,0.1554108,0.747775,-0.3288972,1.73462
1.0,-0.17112863,0.72291696,0.3969743,3.0721102
1.0,-0.013130678,-0.060404867,1.1679157,2.5930834
1.0,-0.06455771,1.4674681,-0.26348,0.38191497
1.0,0.775799,-0.20900643,-0.6557224,-0.57668215
1.0,0.27204895,-0.5209877,-0.753939,-0.41942573
1.0,-0.23365854,-0.22423059,0.33623198,-0.06859556
1.0,0.6852893,0.2932045,-0.09718639,-0.13555121
1.0,1.8588647,1.0271347,0.33130687,4.4859285
1.0,-0.9085946,-1.7068598,-2.1338208,-8.028329
